movie_id,title,genre,year,rating,director,cast,description
950,Movie 950,Action,2016,2.5,Director 25,"Actor 50, Actor 136",This is a sample description for Movie 950. It is a thriller film.
951,Movie 951,Crime,2006,7.0,Director 10,"Actor 63, Actor 145",This is a sample description for Movie 951. It is a action film.
952,Movie 952,Animation,1994,1.2,Director 19,"Actor 19, Actor 108",This is a sample description for Movie 952. It is a mystery film.
953,Movie 953,Comedy,2003,2.8,Director 29,"Actor 86, Actor 181",This is a sample description for Movie 953. It is a mystery film.
954,Movie 954,Family,2005,4.4,Director 47,"Actor 35, Actor 153",This is a sample description for Movie 954. It is a war film.
955,Movie 955,Animation,2009,3.5,Director 1,"Actor 84, Actor 188",This is a sample description for Movie 955. It is a documentary film.
956,Movie 956,Comedy,1995,4.0,Director 7,"Actor 3, Actor 118",This is a sample description for Movie 956. It is a adventure film.
957,Movie 957,Sci-Fi,2010,2.0,Director 35,"Actor 29, Actor 191",This is a sample description for Movie 957. It is a animation film.
958,Movie 958,Animation,1997,4.9,Director 15,"Actor 76, Actor 171",This is a sample description for Movie 958. It is a comedy film.
959,Movie 959,Sci-Fi,2002,2.3,Director 40,"Actor 5, Actor 130",This is a sample description for Movie 959. It is a documentary film.
960,Movie 960,Documentary,1996,10.0,Director 43,"Actor 51, Actor 119",This is a sample description for Movie 960. It is a thriller film.
961,Movie 961,Comedy,1994,2.9,Director 11,"Actor 21, Actor 110",This is a sample description for Movie 961. It is a sci-fi film.
962,Movie 962,Horror,2001,5.9,Director 26,"Actor 69, Actor 118",This is a sample description for Movie 962. It is a adventure film.
963,Movie 963,Comedy,2017,2.1,Director 40,"Actor 60, Actor 177",This is a sample description for Movie 963. It is a crime film.
964,Movie 964,Thriller,2007,6.1,Director 38,"Actor 30, Actor 160",This is a sample description for Movie 964. It is a fantasy film.
965,Movie 965,Horror,2019,8.5,Director 6,"Actor 97, Actor 139",This is a sample description for Movie 965. It is a fantasy film.
966,Movie 966,Adventure,2020,2.7,Director 26,"Actor 38, Actor 178",This is a sample description for Movie 966. It is a war film.
967,Movie 967,Family,2006,3.6,Director 14,"Actor 36, Actor 190",This is a sample description for Movie 967. It is a documentary film.
968,Movie 968,Fantasy,1991,1.1,Director 6,"Actor 59, Actor 102",This is a sample description for Movie 968. It is a war film.
969,Movie 969,Sci-Fi,2004,6.2,Director 35,"Actor 73, Actor 115",This is a sample description for Movie 969. It is a comedy film.
970,Movie 970,Family,1995,7.4,Director 33,"Actor 82, Actor 157",This is a sample description for Movie 970. It is a western film.
971,Movie 971,Comedy,2017,6.0,Director 20,"Actor 57, Actor 148",This is a sample description for Movie 971. It is a family film.
972,Movie 972,Western,2005,6.8,Director 45,"Actor 18, Actor 147",This is a sample description for Movie 972. It is a action film.
973,Movie 973,Comedy,2001,2.9,Director 26,"Actor 39, Actor 164",This is a sample description for Movie 973. It is a crime film.
974,Movie 974,War,2006,4.3,Director 46,"Actor 80, Actor 107",This is a sample description for Movie 974. It is a mystery film.
975,Movie 975,Action,2015,7.1,Director 24,"Actor 75, Actor 138",This is a sample description for Movie 975. It is a drama film.
976,Movie 976,Romance,2001,1.4,Director 48,"Actor 55, Actor 107",This is a sample description for Movie 976. It is a sci-fi film.
977,Movie 977,Documentary,2002,4.2,Director 10,"Actor 62, Actor 169",This is a sample description for Movie 977. It is a thriller film.
978,Movie 978,Thriller,2021,6.4,Director 23,"Actor 67, Actor 137",This is a sample description for Movie 978. It is a drama film.
979,Movie 979,Mystery,2013,8.4,Director 12,"Actor 31, Actor 176",This is a sample description for Movie 979. It is a action film.
980,Movie 980,Crime,2013,7.6,Director 21,"Actor 75, Actor 183",This is a sample description for Movie 980. It is a documentary film.
981,Movie 981,Mystery,2000,8.5,Director 1,"Actor 32, Actor 116",This is a sample description for Movie 981. It is a comedy film.
982,Movie 982,War,2014,6.7,Director 4,"Actor 70, Actor 173",This is a sample description for Movie 982. It is a sci-fi film.
983,Movie 983,Action,2001,2.2,Director 18,"Actor 55, Actor 196",This is a sample description for Movie 983. It is a western film.
984,Movie 984,War,2018,1.5,Director 31,"Actor 91, Actor 127",This is a sample description for Movie 984. It is a family film.
985,Movie 985,Sci-Fi,1994,2.7,Director 31,"Actor 5, Actor 178",This is a sample description for Movie 985. It is a western film.
986,Movie 986,Documentary,1996,2.6,Director 35,"Actor 62, Actor 169",This is a sample description for Movie 986. It is a romance film.
987,Movie 987,Fantasy,2022,6.2,Director 27,"Actor 73, Actor 174",This is a sample description for Movie 987. It is a horror film.
988,Movie 988,Horror,2024,4.2,Director 30,"Actor 91, Actor 192",This is a sample description for Movie 988. It is a comedy film.
989,Movie 989,Drama,2003,4.2,Director 32,"Actor 20, Actor 153",This is a sample description for Movie 989. It is a family film.
990,Movie 990,Family,1992,5.8,Director 38,"Actor 95, Actor 186",This is a sample description for Movie 990. It is a mystery film.
991,Movie 991,Mystery,1998,5.3,Director 24,"Actor 20, Actor 142",This is a sample description for Movie 991. It is a adventure film.
992,Movie 992,Horror,2009,6.2,Director 21,"Actor 4, Actor 152",This is a sample description for Movie 992. It is a drama film.
993,Movie 993,Western,1995,1.8,Director 50,"Actor 20, Actor 185",This is a sample description for Movie 993. It is a romance film.
994,Movie 994,Romance,2021,2.4,Director 5,"Actor 11, Actor 127",This is a sample description for Movie 994. It is a war film.
995,Movie 995,War,2019,1.9,Director 38,"Actor 15, Actor 181",This is a sample description for Movie 995. It is a family film.
996,Movie 996,Crime,2014,4.6,Director 14,"Actor 100, Actor 150",This is a sample description for Movie 996. It is a sci-fi film.
997,Movie 997,Western,2024,2.9,Director 17,"Actor 90, Actor 157",This is a sample description for Movie 997. It is a western film.
998,Movie 998,Action,2013,8.7,Director 27,"Actor 1, Actor 124",This is a sample description for Movie 998. It is a family film.
999,Movie 999,Thriller,2003,2.7,Director 17,"Actor 50, Actor 163",This is a sample description for Movie 999. It is a animation film.
1000,Movie 1000,War,2021,6.5,Director 30,"Actor 11, Actor 175",This is a sample description for Movie 1000. It is a fantasy film.
